,Num,Type,Name,Address,Score,Phone
94,15904362,"사철,영양탕",보신탕,경북 청송군 현동면 도평2길 16-1,none,none
95,1266371893,종합분식,도평분식,경북 청송군 현동면 청송로 2652,none,none
96,15904369,한식,삼거리식당,경북 청송군 현동면 청송로 2643,none,none
97,32157855,한식,옛집식당,경북 청송군 현동면 도평4길 4,none,054-872-0666
98,15592141,다방,용궁다방,경북 청송군 현동면 청송로 2651,none,054-872-8178
99,1107881638,한식,대구식당,경북 청송군 현동면 도평안길 4,none,054-872-0046
100,71178676,한식,두원식당,경북 청송군 현동면 청송로 2636,none,054-872-9394
101,34429428,다방,물레다방,경북 청송군 현동면 도평2길 28,none,054-872-8047
102,1118672564,테이크아웃커피,은다방,경북 청송군 현동면 청송로 2658,none,none
103,15904218,다방,장미다방,경북 청송군 현동면 청송로 2661-5,none,none
104,1252660011,한식,은희네,경북 청송군 현동면 도평2길 9-1,none,054-872-1332
105,1042311161,한식,동이,경북 청송군 현동면 안현로 1115,none,none
106,15904349,다방,나성다방,경북 청송군 현동면 청송로 2638-1,none,054-872-1379
107,785301141,단란주점,거성단란주점,경북 청송군 현동면 새마을로 5453,none,054-872-1366
108,1179733448,"카페,디저트",사과다방,경북 청송군 현동면 새마을로 5470,none,054-872-8118
109,36464867,바(BAR),J라운지,경북 청송군 현서면 대거리길 222-3,none,054-873-5285
110,15592122,다방,복다방,경북 청송군 현동면 도평리 709-8,none,054-872-4755
111,15904360,종합분식,숙이분식,경북 청송군 현동면 도평2길 24-1,none,none
112,1510224302,한식,송사산장가든,경북 안동시 길안면 충효로 466-1,none,none
113,38000536,단란주점,서울단란주점,경북 청송군 현동면 청송로 2657-2,none,054-872-5221
114,1444246653,다방,여우다방,경북 청송군 현동면 청송로 2646,none,054-873-9998
115,1266544678,한식,고인돌식당,경북 청송군 현동면 새마을로 5493,none,054-872-2904
116,1996345799,한식,문거재반점,경북 청송군 현동면 청송로 2536,none,none
117,15592132,다방,은실다방,경북 청송군 현동면 도평리 839,none,054-872-8428
118,1967886076,다방,에덴다방,경북 청송군 현동면 도평2길 30-1,none,054-873-8400
119,15592462,한식,저수지가든,경북 청송군 현동면 병보천길 214,none,054-872-8495
120,15592301,한식,왕궁식당,경북 청송군 현동면 도평3길 10-15,none,none
121,15592136,다방,백년다방,경북 청송군 현동면 청송로 2654-1,none,054-872-8034
122,1657642467,다방,두원다방,경북 청송군 현동면 도평관길 12,none,070-7395-7113
123,15592412,다방,향다방,경북 청송군 현동면 도평3길 12,none,054-872-8120
124,38588353,다방,머니다방,경북 청송군 현동면 새마을로 5487-1,none,054-874-1116
125,1032375057,한식,터미널국밥,경북 청송군 현동면 도평5길 3-1,none,054-873-3237
126,1271492860,한식,영식이맛집,경북 청송군 현동면 청송로 2655,none,054-873-7979
127,15904222,한식,수빈식당,경북 청송군 현동면 도평2길 22,none,054-873-1135
128,71178676,한식,두원식당,경북 청송군 현동면 청송로 2636,none,054-872-9394
129,34429428,다방,물레다방,경북 청송군 현동면 도평2길 28,none,054-872-8047
130,1118672564,테이크아웃커피,은다방,경북 청송군 현동면 청송로 2658,none,none
131,15904218,다방,장미다방,경북 청송군 현동면 청송로 2661-5,none,none
132,1252660011,한식,은희네,경북 청송군 현동면 도평2길 9-1,none,054-872-1332
133,1042311161,한식,동이,경북 청송군 현동면 안현로 1115,none,none
134,15904349,다방,나성다방,경북 청송군 현동면 청송로 2638-1,none,054-872-1379
135,785301141,단란주점,거성단란주점,경북 청송군 현동면 새마을로 5453,none,054-872-1366
136,1179733448,"카페,디저트",사과다방,경북 청송군 현동면 새마을로 5470,none,054-872-8118
137,36464867,바(BAR),J라운지,경북 청송군 현서면 대거리길 222-3,none,054-873-5285
138,15592122,다방,복다방,경북 청송군 현동면 도평리 709-8,none,054-872-4755
139,15904360,종합분식,숙이분식,경북 청송군 현동면 도평2길 24-1,none,none
140,1510224302,한식,송사산장가든,경북 안동시 길안면 충효로 466-1,none,none
141,38000536,단란주점,서울단란주점,경북 청송군 현동면 청송로 2657-2,none,054-872-5221
142,1444246653,다방,여우다방,경북 청송군 현동면 청송로 2646,none,054-873-9998
143,1266544678,한식,고인돌식당,경북 청송군 현동면 새마을로 5493,none,054-872-2904
144,1996345799,한식,문거재반점,경북 청송군 현동면 청송로 2536,none,none
145,15592132,다방,은실다방,경북 청송군 현동면 도평리 839,none,054-872-8428
146,1967886076,다방,에덴다방,경북 청송군 현동면 도평2길 30-1,none,054-873-8400
147,15592462,한식,저수지가든,경북 청송군 현동면 병보천길 214,none,054-872-8495
148,15592301,한식,왕궁식당,경북 청송군 현동면 도평3길 10-15,none,none
149,15592136,다방,백년다방,경북 청송군 현동면 청송로 2654-1,none,054-872-8034
150,1657642467,다방,두원다방,경북 청송군 현동면 도평관길 12,none,070-7395-7113
151,15592412,다방,향다방,경북 청송군 현동면 도평3길 12,none,054-872-8120
152,38588353,다방,머니다방,경북 청송군 현동면 새마을로 5487-1,none,054-874-1116
153,1032375057,한식,터미널국밥,경북 청송군 현동면 도평5길 3-1,none,054-873-3237
154,1271492860,한식,영식이맛집,경북 청송군 현동면 청송로 2655,none,054-873-7979
155,15904222,한식,수빈식당,경북 청송군 현동면 도평2길 22,none,054-873-1135
156,71178676,한식,두원식당,경북 청송군 현동면 청송로 2636,none,054-872-9394
157,34429428,다방,물레다방,경북 청송군 현동면 도평2길 28,none,054-872-8047
158,1118672564,테이크아웃커피,은다방,경북 청송군 현동면 청송로 2658,none,none
159,15904218,다방,장미다방,경북 청송군 현동면 청송로 2661-5,none,none
160,1252660011,한식,은희네,경북 청송군 현동면 도평2길 9-1,none,054-872-1332
161,1042311161,한식,동이,경북 청송군 현동면 안현로 1115,none,none
162,15904349,다방,나성다방,경북 청송군 현동면 청송로 2638-1,none,054-872-1379
163,785301141,단란주점,거성단란주점,경북 청송군 현동면 새마을로 5453,none,054-872-1366
164,1179733448,"카페,디저트",사과다방,경북 청송군 현동면 새마을로 5470,none,054-872-8118
165,36464867,바(BAR),J라운지,경북 청송군 현서면 대거리길 222-3,none,054-873-5285
166,15592122,다방,복다방,경북 청송군 현동면 도평리 709-8,none,054-872-4755
167,15904360,종합분식,숙이분식,경북 청송군 현동면 도평2길 24-1,none,none
168,1510224302,한식,송사산장가든,경북 안동시 길안면 충효로 466-1,none,none
169,38000536,단란주점,서울단란주점,경북 청송군 현동면 청송로 2657-2,none,054-872-5221
170,1444246653,다방,여우다방,경북 청송군 현동면 청송로 2646,none,054-873-9998
171,1266544678,한식,고인돌식당,경북 청송군 현동면 새마을로 5493,none,054-872-2904
172,1996345799,한식,문거재반점,경북 청송군 현동면 청송로 2536,none,none
173,15592132,다방,은실다방,경북 청송군 현동면 도평리 839,none,054-872-8428
174,1967886076,다방,에덴다방,경북 청송군 현동면 도평2길 30-1,none,054-873-8400
175,15592462,한식,저수지가든,경북 청송군 현동면 병보천길 214,none,054-872-8495
176,15592301,한식,왕궁식당,경북 청송군 현동면 도평3길 10-15,none,none
177,15592136,다방,백년다방,경북 청송군 현동면 청송로 2654-1,none,054-872-8034
178,1657642467,다방,두원다방,경북 청송군 현동면 도평관길 12,none,070-7395-7113
179,15592412,다방,향다방,경북 청송군 현동면 도평3길 12,none,054-872-8120
180,38588353,다방,머니다방,경북 청송군 현동면 새마을로 5487-1,none,054-874-1116
181,1032375057,한식,터미널국밥,경북 청송군 현동면 도평5길 3-1,none,054-873-3237
182,1271492860,한식,영식이맛집,경북 청송군 현동면 청송로 2655,none,054-873-7979
183,15904222,한식,수빈식당,경북 청송군 현동면 도평2길 22,none,054-873-1135
184,71178676,한식,두원식당,경북 청송군 현동면 청송로 2636,none,054-872-9394
185,34429428,다방,물레다방,경북 청송군 현동면 도평2길 28,none,054-872-8047
186,1118672564,테이크아웃커피,은다방,경북 청송군 현동면 청송로 2658,none,none
187,15904218,다방,장미다방,경북 청송군 현동면 청송로 2661-5,none,none
188,1252660011,한식,은희네,경북 청송군 현동면 도평2길 9-1,none,054-872-1332
189,1042311161,한식,동이,경북 청송군 현동면 안현로 1115,none,none
190,15904349,다방,나성다방,경북 청송군 현동면 청송로 2638-1,none,054-872-1379
191,785301141,단란주점,거성단란주점,경북 청송군 현동면 새마을로 5453,none,054-872-1366
192,1179733448,"카페,디저트",사과다방,경북 청송군 현동면 새마을로 5470,none,054-872-8118
193,36464867,바(BAR),J라운지,경북 청송군 현서면 대거리길 222-3,none,054-873-5285
194,15592122,다방,복다방,경북 청송군 현동면 도평리 709-8,none,054-872-4755
195,15904360,종합분식,숙이분식,경북 청송군 현동면 도평2길 24-1,none,none
196,1510224302,한식,송사산장가든,경북 안동시 길안면 충효로 466-1,none,none
197,38000536,단란주점,서울단란주점,경북 청송군 현동면 청송로 2657-2,none,054-872-5221
198,1444246653,다방,여우다방,경북 청송군 현동면 청송로 2646,none,054-873-9998
199,1266544678,한식,고인돌식당,경북 청송군 현동면 새마을로 5493,none,054-872-2904
200,1996345799,한식,문거재반점,경북 청송군 현동면 청송로 2536,none,none
201,15592132,다방,은실다방,경북 청송군 현동면 도평리 839,none,054-872-8428
202,1967886076,다방,에덴다방,경북 청송군 현동면 도평2길 30-1,none,054-873-8400
203,15592462,한식,저수지가든,경북 청송군 현동면 병보천길 214,none,054-872-8495
204,15592301,한식,왕궁식당,경북 청송군 현동면 도평3길 10-15,none,none
205,15592136,다방,백년다방,경북 청송군 현동면 청송로 2654-1,none,054-872-8034
206,1657642467,다방,두원다방,경북 청송군 현동면 도평관길 12,none,070-7395-7113
207,15592412,다방,향다방,경북 청송군 현동면 도평3길 12,none,054-872-8120
208,38588353,다방,머니다방,경북 청송군 현동면 새마을로 5487-1,none,054-874-1116
209,1032375057,한식,터미널국밥,경북 청송군 현동면 도평5길 3-1,none,054-873-3237
210,1271492860,한식,영식이맛집,경북 청송군 현동면 청송로 2655,none,054-873-7979
211,15904222,한식,수빈식당,경북 청송군 현동면 도평2길 22,none,054-873-1135
