,Num,Type,Name,Address,Score,Phone
53,12803347,생선회,동성수산,제주 서귀포시 대정읍 최남단해안로 46 동성수산,4.1,064-794-7034
54,1400287180,카페,감저카페,제주 서귀포시 대정읍 대한로 22 감저카페,4.53,064-794-5929
55,674313725,양식,뱅인타코,제주 서귀포시 대정읍 에듀시티로 74 라온프라이빗에듀 상가동 101호,4.61,064-794-7949
56,1006860414,한식,연희원,제주 서귀포시 대정읍 도원중로 144,4.63,010-8339-5899
57,1030981622,"카페,디저트",블랑로쉐,제주 서귀포시 대정읍 가파로 239,4.6,0507-1381-3370
58,13444925,국수,하르방밀면,제주 서귀포시 대정읍 동일하모로 229 하루방밀면,4.43,064-794-5000
59,1348027270,한식,가파도용궁정식,제주 서귀포시 대정읍 가파로67번길 7,4.3,064-794-7089
60,1754050518,국수,검은노루,제주 서귀포시 대정읍 상모로 257 1층,4.68,0507-1335-7552
61,1973455762,종합분식,송악산해물라면오빠네본가,제주 서귀포시 대정읍 형제해안로 296 1층 송악산해물라면오빠네본가,4.87,0507-1480-0194
62,1815335933,생선회,가파도수산,제주 서귀포시 대정읍 하모항구로6번길 22 1층,4.56,0507-1326-6850
63,38457033,"해물,생선요리",제2덕승,제주 서귀포시 대정읍 최남단해안로30번길 4,4.3,064-792-2521
64,34625104,카페,스타벅스 제주송악산점,제주 서귀포시 대정읍 형제해안로 322,4.41,1522-3232
65,35966195,"카페,디저트",카페 사우다드,제주 서귀포시 대정읍 하모이삼로51번길 28,4.49,064-772-1327
66,1593906265,카페,어드래커피,제주 서귀포시 대정읍 최남단해안로125번길 5 어드래커피,4.59,070-8900-5001
67,38694930,돼지고기구이,피그농원,제주 서귀포시 대정읍 일주서로 2641,4.38,064-792-8075
68,1908886290,"카페,디저트",카페블루하우스 모슬포점,제주 서귀포시 대정읍 하모중앙로 22 1층 카페블루하우스 모슬포점,4.86,0507-1387-9488
69,1106650966,한식,해주소반,"제주 서귀포시 대정읍 글로벌에듀로 370 이노에듀파크 105호, 106호",4.55,0507-1328-1126
70,298952240,스페인음식,바다마르마레,제주 서귀포시 대정읍 송악관광로411번길 26-8 1층,4.65,064-792-6025
71,32800057,중식당,마라도해녀촌짜장,제주 서귀포시 대정읍 마라로 41 마라도해녀촌,4.15,064-794-0701
72,13476066,오리요리,장군오리,제주 서귀포시 대정읍 일주서로2498번길 28 1층,4.91,064-792-1152
73,1335081152,카페,사일리커피,제주 서귀포시 대정읍 최남단해안로 412,4.65,0507-1369-3382
74,1283193340,"족발,보쌈",흑돼지황칠족발,제주 서귀포시 대정읍 최남단해안로 20,4.72,064-792-5882
75,16939739,한식,고을식당,제주 서귀포시 대정읍 일주서로 2258,4.41,064-794-8070
76,1160298368,"카페,디저트",하늘꽃,제주 서귀포시 대정읍 송악관광로 317,4.55,064-792-9111
77,1104182467,한식,호정이네,제주 서귀포시 대정읍 하모항구로 22-11,4.88,064-794-3222
78,1389779272,"카페,디저트",날외15,제주 서귀포시 대정읍 일과대수로 15,4.67,0507-1325-1263
79,1459619111,아시아음식,마루,제주 서귀포시 대정읍 서삼중로 77,4.86,0507-1331-0968
80,974355032,한식,제주인의밥상,제주 서귀포시 대정읍 하모항구로 52 2층,4.22,064-792-3799
81,13476066,오리요리,장군오리,제주 서귀포시 대정읍 일주서로2498번길 28 1층,4.91,064-792-1152
82,1261926527,"카페,디저트",앤더스제주,제주 서귀포시 대정읍 서삼중로 100 앤더스제주,4.61,064-792-5786
83,1962097717,"육류,고기요리",고기덕후,제주 서귀포시 대정읍 상모대서로66번길 9,4.89,0507-1350-0159
84,1657317041,중식당,오일장반점,제주 서귀포시 대정읍 신영로36번길 37,4.51,064-792-0818
85,36303949,피자,곶자왈화덕피자,제주 서귀포시 대정읍 상모리 2698-1 곶자왈화덕피자 곶자왈화덕피자 ,4.35,064-792-0990
86,1701635842,햄버거,버거오클락,제주 서귀포시 대정읍 에듀시티로50번길 6 에듀스타 1층 버거오클락,none,064-792-8562
87,38510633,한식,메옹이식당,제주 서귀포시 대정읍 하모항구로 75,4.6,0507-1435-9991
88,1084513855,아시아음식,덤포,제주 서귀포시 대정읍 동일하모로 240,4.58,0507-1359-9799
89,483967513,한식,묵전,제주 서귀포시 대정읍 형제해안로 292,4.36,064-794-1461
90,37168364,종합분식,모슬포에서,제주 서귀포시 대정읍 영서중로13번길 9-9,none,064-792-3677
91,411431817,해장국,미풍해장국 모슬포점,제주 서귀포시 대정읍 신영로36번길 35,4.25,0507-1336-1789
92,37284744,피자,송악산화덕피자,제주 서귀포시 대정읍 송악관광로 392,4.27,064-792-4758
93,1710131614,일식당,심야식당유카이,제주 서귀포시 대정읍 보성구억로 220,4.97,010-4223-1019
94,1119226617,"카페,디저트",차뜨락,제주 서귀포시 대정읍 신영로36번길 71,4.62,064-792-4701
95,1542886374,카페,cafe day&Day,제주 서귀포시 대정읍 노을해안로 216-1,4.81,064-794-7065
96,1213627713,"육류,고기요리",김민섭s.s,제주 서귀포시 대정읍 인안성로 39 -1,4.88,064-794-1560
97,16935043,돼지고기구이,상원가든,제주 서귀포시 대정읍 송악관광로 132 상원가든,4.25,064-794-1960
98,37696163,"매운탕,해물탕",회양과국수군,제주 서귀포시 대정읍 형제해안로 256,4.28,064-794-0154
99,1872273479,중식당,건곤,제주 서귀포시 대정읍 보성구억로 209 한돌빌라 에이동 102호,none,070-4548-6021
100,1495760775,생선회,김선장회센타,제주 서귀포시 대정읍 최남단해안로 37 1층,4.4,0507-1330-5412
101,1934499291,양식,스모크하우스인구억,제주 서귀포시 대정읍 보성구억로 223,4.7,0507-1480-8218
102,1784655737,"카페,디저트",루페이퍼,제주 서귀포시 대정읍 서삼중로 217 루페이퍼,none,0507-1377-5235
103,1803462566,돼지고기구이,돈사빠,제주 서귀포시 대정읍 중산간서로 2405 1층,5,0507-1425-7999
104,1339748332,"카페,디저트",사사일,제주 서귀포시 대정읍 무영로254번길 17,4.86,0507-1389-0515
105,38337932,돼지고기구이,모메든식당 모슬포점,제주 서귀포시 대정읍 최남단해안로 113 모메든식당 모슬포점,4.28,064-794-8205
106,1073612282,오징어요리,순미네대구반고개무침회,제주 서귀포시 대정읍 영서중로13번길 9-8,4.49,0507-1370-3256
107,1912800819,카페,M1971 카페 엠브릿지,제주 서귀포시 대정읍 최남단해안로 128 M1971 요트클럽하우스 1F,4.3,0507-1322-3443
108,1927206148,돈가스,카도돈카츠 송악산점,제주 서귀포시 대정읍 형제해안로 322-1 1층 카도돈카츠,4.32,0507-1325-2016
109,16939745,막국수,청루봉평메밀막국수전문점,제주 서귀포시 대정읍 일주서로 2215 청루식당,4.5,064-792-1238
110,1796371780,핫도그,가파도김진현핫도그,제주 서귀포시 대정읍 가파로67번길 95-7,4.37,0507-1372-6759
111,1686406199,쌈밥,박김식당,제주 서귀포시 대정읍 영락중동로 30,4.57,0507-1353-0957
112,32528188,일식당,롤앤스시,제주 서귀포시 대정읍 노을해안로 126 초원식당,4.3,064-792-1966
113,1711062873,한식,은주식당,제주 서귀포시 대정읍 추사로 62 추사유배지,none,010-7458-7311
114,385244477,카페,스타벅스 제주에듀시티점,제주 서귀포시 대정읍 에듀시티로 36,4.45,1522-3232
115,1236843666,양식,더 캔버스,제주 서귀포시 대정읍 영어도시로 67 1층 캔버스,4.75,0507-1429-2047
116,1072585450,베이커리,스텔 베이커리앤브런치,제주 서귀포시 대정읍 전세비로 20-76,4.85,0507-1343-6747
117,1088302949,퓨전음식,하모리밥,제주 서귀포시 대정읍 최남단해안로125번길 42,4.38,0507-1325-1653
118,915315887,중식당,쉐프의 중국집,제주 서귀포시 대정읍 영어도시로 8,4.36,064-794-7400
119,882119676,"육류,고기요리",글라몬딱식당,제주 서귀포시 대정읍 최남단해안로 18 1층,4.58,064-792-3040
120,36399056,햄버거,황금륭버거,제주 서귀포시 대정읍 칠전로 434,3.99,064-773-0097
121,21285755,"카페,디저트",나비정원,제주 서귀포시 대정읍 하모리 1068-11,4.56,064-792-2688
122,1109562905,돼지고기구이,돈어길,제주 서귀포시 대정읍 중산간서로 2274 C동 1층,4.98,0507-1387-6564
123,35966195,"카페,디저트",카페 사우다드,제주 서귀포시 대정읍 하모이삼로51번길 28,4.49,064-772-1327
124,1406062902,"카페,디저트",희희락락(HiHiRockRock),제주 서귀포시 대정읍 보성상로 3-8,4.99,070-7759-2525
125,1796668169,브런치,라움이즈,제주 서귀포시 대정읍 중산간서로 2242 3층,4.6,0507-1365-9622
126,1010879195,중식당,구억불사나이,제주 서귀포시 대정읍 중산간서로 2275,4.35,0507-1436-7654
127,1363149859,요리주점,캄머 레스토랑 펍,제주 서귀포시 대정읍 상모대서로66번길 17,4.51,064-794-3303
128,1153977352,한식,소곰밭원담,제주 서귀포시 대정읍 동일하모로 37,4.86,0507-1358-4653
129,1168438136,생선회,해리네 횟집,제주 서귀포시 대정읍 하모항구로 54,4.59,064-794-1110
130,1695950096,"맥주,호프",보스코,제주 서귀포시 대정읍 동일하모로 217,4.51,064-792-8090
131,1015375771,피자,피자베이 대정점,제주 서귀포시 대정읍 하모이삼로 56 피자베이대정점,4.59,064-794-1800
132,1158786463,베트남음식,나트랑,제주 서귀포시 대정읍 중산간서로 2168,4.38,064-792-5684
133,311432070,한식,가파도해녀촌식당,제주 서귀포시 대정읍 가파로 76-1,4.09,010-3511-2674
134,34061934,중식당,가파도해물짜장짬뽕,제주 서귀포시 대정읍 가파로67번길 1,4.27,064-794-6463
135,36476504,돈가스,하츠돈카츠,제주 서귀포시 대정읍 신영로 100,4.16,064-792-0746
136,1149904865,"육류,고기요리",한양흑돼지,제주 서귀포시 대정읍 하모이삼로 55,none,0507-1493-5037
137,16937419,한식,보말과 풍경,제주 서귀포시 대정읍 하모중앙로 17,4.38,064-792-5400
138,1773164500,"카페,디저트",제주돌고래바다카페,제주 서귀포시 대정읍 노을해안로 602,none,064-794-6655
139,1580459120,바(BAR),콜트레인,제주 서귀포시 대정읍 신영로 109 2층,none,010-2697-3413
140,13444921,생선회,최남단식당,제주 서귀포시 대정읍 최남단해안로 40,4.23,064-794-9191
141,1521611296,피자,맛디댜피자,제주 서귀포시 대정읍 글로벌에듀로 382 A104호,4.71,0507-1397-6373
142,1712782556,피자,저스트피자,"제주 서귀포시 대정읍 에듀시티로 38 101,102호",4.45,0507-1396-2258
143,1887087095,한식,요망진밥상,제주 서귀포시 대정읍 최남단해안로 505,4.42,0507-1439-3346
144,1122678287,카페,투썸플레이스 제주영어도시점,제주 서귀포시 대정읍 글로벌에듀로 370 1층,4.46,064-792-6555
145,32920631,해장국,모이세해장국모슬포점,제주 서귀포시 대정읍 동일하모로 201,4.33,064-792-5382
146,37195357,양꼬치,노랑꼬리,제주 서귀포시 대정읍 신영로72번길 3,4.67,064-792-2254
147,16934593,"해물,생선요리",산이물식당,제주 서귀포시 대정읍 형제해안로 306,4.13,064-794-8007
148,37910157,포장마차,이듸,제주 서귀포시 대정읍 하모항구로 73,4.56,0507-1403-1518
149,1776286598,"순대,순댓국",산방흑돼지순대 영어교육도시점,제주 서귀포시 대정읍 글로벌에듀로 390 b동106호,4.42,0507-1301-8089
150,1335081152,카페,사일리커피,제주 서귀포시 대정읍 최남단해안로 412,4.65,0507-1369-3382
151,1144786194,"육류,고기요리",제주초계한우,제주 서귀포시 대정읍 일과대수로27번길 53-2 제주초계한우,4.82,0507-1350-7331
152,1670697103,한식,코소롱,제주 서귀포시 대정읍 에듀시티로 148 상가 103호,4.09,064-794-4419
153,1509674445,한식,청담미역 제주점,제주 서귀포시 대정읍 글로벌에듀로 390 A동 112호,none,0507-1378-0987
154,1572875876,베이커리,달콤해,제주 서귀포시 대정읍 상모로290번길 30 1층,4.67,010-3698-4754
155,35032583,"카페,디저트",앙카페,제주 서귀포시 대정읍 하모항구로 75-1,4.39,010-9984-5871
156,1186706820,불닭,부가네얼큰이 모슬포점,제주 서귀포시 대정읍 최남단해안로 20-1 부가네얼큰이 2층,4.56,0507-1358-9280
157,16934634,한식,성원식당,제주 서귀포시 대정읍 상모리 87-1,4.52,064-794-0085
158,504332825,샌드위치,퀴즈노스 제주영어교육도시점,제주 서귀포시 대정읍 글로벌에듀로145번길 40 1층,4.55,064-794-8963
159,38554572,한식,엘림소반,제주 서귀포시 대정읍 추사로 288-6,none,0507-1408-6545
160,1514237484,한식,아윤,제주 서귀포시 대정읍 도원중로 60,none,064-772-2813
161,13444913,피자,코시롱화덕피자,제주 서귀포시 대정읍 신영로 91-1 1층 코시롱화덕피자,4.56,064-794-8989
162,34547311,카페,리치망고대정점,제주 서귀포시 대정읍 최남단해안로 95,4.28,070-4252-2759
163,36908954,해장국,미향해장국,제주 서귀포시 대정읍 일주서로 2476,none,010-6235-8863
164,13176911,중식당,철가방을든해녀,제주 서귀포시 대정읍 마라로 85,4.04,064-792-5262
165,1941275791,찜닭,홍찜닭 제주서귀포점,제주 서귀포시 대정읍 보성구억로 209 한돌빌라 1층 104호,4.73,064-794-0743
166,32725056,한정식,어촌계식당,제주 서귀포시 대정읍 노을해안로 724 신도리어촌계,4.28,064-773-0010
167,1189767071,"카페,디저트",멜케,제주 서귀포시 대정읍 최남단해안로127번길 3-3 1층,4.67,010-5028-5405
168,1773607660,"치킨,닭강정",자담치킨 제주영어도시점,제주 서귀포시 대정읍 영어도시로 9,4.58,064-794-4982
169,1377809951,"초밥,롤",스시데이,제주 서귀포시 대정읍 최남단해안로 115-1,4.42,0507-1359-6008
170,1218708874,"해물,생선요리",신모슬포포구식당,제주 서귀포시 대정읍 최남단해안로 119,4.13,064-794-0632
171,35734827,향토음식,송악산도식후경,제주 서귀포시 대정읍 형제해안로 318 송악산도식후경,4.02,064-794-7444
172,1796668169,브런치,라움이즈,제주 서귀포시 대정읍 중산간서로 2242 3층,4.6,0507-1365-9622
173,1934499291,양식,스모크하우스인구억,제주 서귀포시 대정읍 보성구억로 223,4.7,0507-1480-8218
174,19991578,한식,돈장군,제주 서귀포시 대정읍 하모항구로10번길 19,none,064-792-3392
175,1632070510,"카페,디저트",크로마농인,제주 서귀포시 대정읍 인안성로 39 1층 카페,4.96,0507-1426-5503
176,1358130624,"백반,가정식",신토불이 2호점,제주 서귀포시 대정읍 서삼중로 94,4.65,010-4600-6032
177,1190459594,아이스크림,배스킨라빈스 서귀포대정점,제주 서귀포시 대정읍 하모상가로 49,4.43,0507-1305-2756
178,17067760,중식당,서바당횟집,제주 서귀포시 대정읍 마라로 75,4.25,010-3696-3889
179,1674068188,생선회,통통참치,제주 서귀포시 대정읍 최남단해안로30번길 11 1층,4.78,0507-1306-8847
180,38705727,불닭,불닭공장 모슬포점,제주 서귀포시 대정읍 신영로 54-1,4.43,0507-1408-9206
181,35194626,중식당,마라도별장식당,제주 서귀포시 대정읍 마라로101번길 43,4.24,010-3783-5270
182,39330782,한정식,우리마을가마솥정식,제주 서귀포시 대정읍 하모중앙로15번길 1,4.3,0507-1321-2246
183,1251565619,"카페,디저트",가파리212,제주 서귀포시 대정읍 가파로 257-10 가파리212,4.64,0507-1389-1361
184,1239112631,한식,전망대식당,제주 서귀포시 대정읍 가파로67번길 58,4.57,064-794-5033
185,138132914,"육류,고기요리",푼돈,제주 서귀포시 대정읍 신영로 103,4.41,0507-1413-8187
186,1818639509,"육류,고기요리",푸줏간쌀롱,제주 서귀포시 대정읍 신영로36번길 47 푸줏간쌀롱,5,064-901-0980
187,17066026,한식,삼남매식당,제주 서귀포시 대정읍 하모중앙로 39-1 모슬포호출개인택시,4.54,064-794-4349
188,1216826407,베이커리,라퐁텐,제주 서귀포시 대정읍 영어도시로 61,none,064-792-0726
189,1226576841,"찌개,전골",야미부대찌개,제주 서귀포시 대정읍 신영로 128-1,4.59,064-794-4969
190,1712536501,중식당,봉이네 해물짜장짬뽕,제주 서귀포시 대정읍 가파로 239,4.24,010-5177-6693
191,38446427,생선회,우사미,제주 서귀포시 대정읍 최남단해안로 51,4.54,064-792-2991
192,16939411,한식,대정쌍둥이식당,제주 서귀포시 대정읍 하모항구로 56 성안횟집,4.48,064-792-6073
193,1992862659,피자,봉수아피자 모슬포점,제주 서귀포시 대정읍 하모중앙로 30,4.23,064-794-9595
194,1610658644,"육류,고기요리",숙성가,제주 서귀포시 대정읍 하모항구로6번길 29,4.63,0507-1463-9015
195,1070831520,"찌개,전골",이화수전통육개장 제주영어교육도시점,제주 서귀포시 대정읍 중산간서로 2242,4.38,0507-1472-3210
196,1409441163,"카페,디저트",용자커피,제주 서귀포시 대정읍 하모상가로 42-1,none,0507-1390-5768
197,1827698364,"족발,보쌈",대정족발,제주 서귀포시 대정읍 글로벌에듀로 382,4.36,064-794-5254
198,1864659561,낙지요리,뻘떡낙지 모슬포점,제주 서귀포시 대정읍 동일하모로 181 벌떡낙지 모슬포점,4.59,064-792-1144
199,38652408,"치킨,닭강정",교촌치킨 대정점,제주 서귀포시 대정읍 신영로 73,none,064-794-9930
200,13476066,오리요리,장군오리,제주 서귀포시 대정읍 일주서로2498번길 28 1층,4.91,064-792-1152
201,32042383,피자,피자알볼로 제주영어교육도시점,제주 서귀포시 대정읍 글로벌에듀로145번길 40 캐논스상가 102호,4.39,064-794-8495
202,1215389801,한식,전철우고향랭면,제주 서귀포시 대정읍 형제해안로 316,4.3,064-792-8877
203,1508454948,한식,여기왕언제먹을래,제주 서귀포시 대정읍 신영로 121 2층,4.92,064-794-3232
204,1401328661,"카페,디저트",모슬포정미소,제주 서귀포시 대정읍 하모중앙로 57-3 모슬포정미소,4.44,010-8692-4692
205,16937588,베이커리,온누리빵집,제주 서귀포시 대정읍 신영로 117-1,4.44,064-794-8305
206,1661887616,생선회,제주바다,제주 서귀포시 대정읍 최남단해안로30번길 9,4.32,none
207,1369525893,김밥,뚱이모네분식,제주 서귀포시 대정읍 하모중앙로32번길 17 뚱이모네분식,4.39,0507-1374-5450
208,1792247567,와플,와플칸 대정점,제주 서귀포시 대정읍 상모대서로 3 와플칸 대정점,4.51,0507-1352-1332
209,17066081,생선회,선유식당,제주 서귀포시 대정읍 하모항구로 72-1,4.55,064-794-5125
210,320808376,"카페,디저트",제주설심당 모슬포점,제주 서귀포시 대정읍 신영로 73 지도,4.38,0507-1413-4207
211,1862488387,"카페,디저트",카페 도구리3083,제주 서귀포시 대정읍 노을해안로 702 1층,4.45,010-7374-7787
212,34276505,생선회,모슬포포구식당,제주 서귀포시 대정읍 하모항구로 54,none,010-9458-0632
213,1944183895,"카페,디저트",오멍가멍쉬멍,제주 서귀포시 대정읍 가파로67번길 13,4.35,064-794-0205
214,37301982,이탈리아음식,뽀끼쿠치나,제주 서귀포시 대정읍 최남단해안로 113,none,064-792-0648
215,31664301,피자,텐피자,제주 서귀포시 대정읍 형제해안로 268 펜션바닷가별장,4.46,0507-1447-0097
216,17067276,한식,동수식당,제주 서귀포시 대정읍 일과대수로27번길 16-2,4.79,064-794-0377
217,37840647,양식,창꼬,제주 서귀포시 대정읍 중산간서로 2598,4.75,064-792-0669
218,1150602570,한식,부성식당,제주 서귀포시 대정읍 가파로 89,4.28,064-792-2483
219,38667773,"치킨,닭강정",BBQ치킨 제주영어교육도시점,제주 서귀포시 대정읍 에듀시티로 40,4.42,064-792-3310
220,1188736957,만두,제주흑돈만두 대정점,제주 서귀포시 대정읍 신영로 117,none,064-792-7117
221,546379993,한식,느영나영대정본점,제주 서귀포시 대정읍 하모항구로6번길 24,4.36,064-792-3653
222,643699175,"치킨,닭강정",굽네치킨 제주영어도시점,제주 서귀포시 대정읍 에듀시티로 23 해동그린앤골드 상가 105호,4.5,064-792-8293
223,1019635971,향토음식,신창흑돼지두루치기본점,제주 서귀포시 대정읍 동일하모로 182 1층 신창흑돼지두루치기,4.65,0507-1429-2307
224,542059315,햄버거,토니버거 제주영어교육도시점,제주 서귀포시 대정읍 에듀시티로 238 남영 에듀 클래스 B동 105호,4.18,064-792-7222
225,1990887174,중식당,샤브왕 영어마을점,제주 서귀포시 대정읍 글로벌에듀로 382 B104 105호,4.55,0507-1348-5950
226,31387617,중식당,사계짬뽕집,제주 서귀포시 대정읍 상모로290번길 21 EQ치킨,4.18,064-792-7728
227,1976773101,한식,가파도별미식당,제주 서귀포시 대정읍 영서중로 19 가파도별미식당,4.49,0507-1325-0320
228,1948561274,닭발,AZT,제주 서귀포시 대정읍 글로벌에듀로 382,none,0507-1440-1098
229,1128864213,카페,파스쿠찌 제주영어교육도시점,제주 서귀포시 대정읍 에듀시티로239번길 8,4.54,064-792-1042
230,1251055945,한정식,동성수산횟집,제주 서귀포시 대정읍 하모리,none,none
231,1591751825,"육류,고기요리",갈비가맛있다,제주 서귀포시 대정읍 글로벌에듀로 370 135호,4.05,064-792-3887
232,16936436,"치킨,닭강정",멕시코니치킨,제주 서귀포시 대정읍 하모상가로 34 멕시코니치킨,4.15,064-794-3737
233,37992044,"치킨,닭강정",네네치킨 대정점,제주 서귀포시 대정읍 하모항구로6번길 27 네네치킨대정점,4.62,0507-1410-3336
234,1259064883,"카페,디저트",Gr8 그레이트커피,제주 서귀포시 대정읍 평화로 225 Gr8 Coffee,4.87,0507-1360-9013
235,1105296201,핫도그,청춘감성쌀핫도그 제주모슬포점,제주 서귀포시 대정읍 하모중앙로 74,4.65,064-792-6999
236,1867093344,"카페,디저트",블루밍,"제주 서귀포시 대정읍 에듀시티로 178 1층,",4.59,010-3435-0178
237,157521727,한식,모슬포동태탕,제주 서귀포시 대정읍 하모항구로10번길 14,4.12,064-792-2738
238,1585903086,"카페,디저트",12제라,제주 서귀포시 대정읍 도원로 202 1-2층,4.89,0507-1341-8688
239,13444930,"육류,고기요리",광회숯불구이,제주 서귀포시 대정읍 하모이삼로 55,3.97,0507-1311-6242
240,16938943,한식,동현,제주 서귀포시 대정읍 최남단해안로 28,4.46,064-794-3300
