,Num,Type,Name,Address,Score,Phone
27,1637164615,와인,요즘,서울 마포구 동교로32길 5 3층,4.73,0507-1349-9052
28,1464435858,요리주점,이주방,서울 마포구 연희로 33 2층,none,02-336-3618
29,1309585620,이탈리아음식,밀라노식당,서울 마포구 연남로1길 6-9,4.53,010-5415-5759
30,1775224468,"카페,디저트",얼스어스,서울 마포구 성미산로 150,4.52,0507-1341-9413
31,1035036284,오므라이스,에그써티,서울 마포구 동교로32길 19 202호,4.86,0507-1405-3135
32,1278565628,한식,계목,서울 마포구 성미산로29길 14 1층 계목,4.64,0507-1332-9606
33,1798970075,"카페,디저트",씨스루 홍대연남점,서울 마포구 동교로 266-6 1층,4.6,0507-1480-9976
34,35726772,일식당,동차밥,서울 마포구 연희로1길 57 3층,4.59,0507-1371-1066
35,1636571197,일본식라면,쿄 라멘,"서울 마포구 동교로46길 25 지층 쿄, 라멘",4.48,0507-1327-8043
36,1904180564,와인,프릴로제,서울 마포구 성미산로29안길 6-3 3층,none,0507-1487-1340
37,1275931128,"육류,고기요리",히츠지야 연남점,서울 마포구 동교로 257-1,4.83,0507-1310-5207
38,20383925,스페인음식,엘비스텍,서울 마포구 연남로1길 26 1층,4.58,0507-1373-1713
39,37468319,"카페,디저트",바나나하루키,서울 마포구 동교로38길 6 3층 바나나하루키,4.5,070-7789-0112
40,843578747,베이커리,페이브베이커리 연남점,서울 마포구 동교로39길 4-13 가야빌딩,4.47,070-7716-6100
41,1090105095,"육류,고기요리",연남제비,서울 마포구 성미산로 186 1층 연남제비,4.69,02-6080-9808
42,13269361,이자카야,이노시시,서울 마포구 성미산로 197 1층,4.6,0507-1368-7307
43,1110821571,"카페,디저트",테누커피,서울 마포구 연남동 241-89 1층 테누커피,4.49,010-2123-6938
44,1750433763,"카페,디저트",티크닉,서울 마포구 성미산로 147,4.47,010-5191-9160
45,38299496,일식당,킨지 연남점,서울 마포구 동교로 227-11 2층,4.24,0507-1401-6167
46,1391695181,"카페,디저트",바온하우스,서울 마포구 성미산로17길 62,4.76,0507-1340-1069
47,1872238260,일식당,곤로 야끼니꾸,서울 마포구 동교로39길 9,4.72,0507-1475-1153
48,19861672,중식당,하하,서울 마포구 동교로 263,4.35,02-337-0211
49,38252519,양식,매드만조,서울 마포구 동교로38길 38,4.42,070-4450-2380
50,1331305271,일식당,카쿠시타,서울 마포구 동교로38길 33-15,4.56,070-4187-8787
51,1496560289,돈가스,로맨틱치즈봉봉 연남점,서울 마포구 동교로 256-3 1층 미소빌딩,4.8,0507-1306-6167
52,1774269591,카레,키친숲,서울 마포구 동교로 256-10 1층 키친숲,4.63,010-4220-2255
53,37604020,카페,테일러커피 연남 1호점,서울 마포구 성미산로 189 1층,4.5,02-326-0355
54,1910633529,"카페,디저트",청수당공명,서울 마포구 성미산로 152 청수당공명,4.3,070-7791-7972
55,1763607050,일본식라면,사루카메,서울 마포구 연남로 15 1층,4.5,none
56,234069088,요리주점,란콰이진 연남본점,서울 마포구 성미산로29안길 27-6 1층,4.89,0507-1439-0774
57,38015815,베이커리,일쩜오플로어,서울 마포구 동교로34길 21,4.4,0507-1404-3801
58,1264720945,카페,발트,서울 마포구 동교로 262-3 2층,4.51,0507-1354-7503
59,1784180561,브런치,그레인,서울 마포구 동교로46길 23,4.43,02-336-7559
60,1902497817,요리주점,연주방,서울 마포구 동교로46길 7,4.52,010-8939-4026
61,1447063578,돼지고기구이,꿀돼지집,서울 마포구 동교로 236,4.62,0507-1342-8177
62,37411506,양식,젠틀키친,서울 마포구 동교로51길 129-4 3층,4.58,010-6687-6420
63,1436667360,샌드위치,반미프엉,"서울 마포구 성미산로29길 20 1, 2, 3층",4.16,02-3144-1898
64,1301760508,"치킨,닭강정",계담다,"서울 마포구 동교로38길 33-20 지1층, 1층",4.44,0507-1321-1881
65,1329385225,일식당,심원,서울 마포구 성미산로29안길 19-7 1층,4.45,070-4111-8557
66,1859539507,"카페,디저트",스탬프커피,서울 마포구 성미산로 161-7 1층 스탬프커피,4.29,070-7726-8100
67,1316829967,"카페,디저트",헤이미쉬,서울 마포구 동교로38길 27,4.5,0507-1301-1029
68,1561609662,피자,아노브 연남,서울 마포구 동교로 267 2층,4.54,0507-1332-6606
69,1168445377,요리주점,꼬요식당,서울 마포구 동교로 275-1 꼬요식당,4.83,0507-1410-8917
70,1496560289,돈가스,로맨틱치즈봉봉 연남점,서울 마포구 동교로 256-3 1층 미소빌딩,4.8,0507-1306-6167
71,37388765,양식,문,서울 마포구 동교로46길 21,4.57,070-7767-5097
72,1334089514,떡볶이,해피치즈스마일 연남점,서울 마포구 동교로 244-1 2층 해피치즈스마일 연남점,4.64,0507-1336-6703
73,1568384603,"스파게티,파스타전문",너의옆자리,서울 마포구 성미산로 190-33 2층 202호 너의옆자리,4.6,0507-1325-4467
74,1978161435,양식,연남동와이탑,"서울 마포구 성미산로 163 2,3층/루프탑",4.92,02-332-3200
75,1423603783,베이커리,지구제과,서울 마포구 성미산로29길 30-3 1층 3호 지구제과,4.69,0507-1360-2726
76,1869238855,이탈리아음식,유니의우아한식탁,서울 마포구 동교로38길 27-8 2층 유니의우아한식탁,4.68,0507-1359-7944
77,750761196,요리주점,장작집,서울 마포구 월드컵북로6길 19 1층 장작집,4.43,010-3336-8844
78,1563504133,"스파게티,파스타전문",익스큐즈미,서울 마포구 동교로 262-4 1층,4.91,0507-1465-4480
79,37854696,양식,연남테라스,서울 마포구 동교로 266-7,4.36,02-3144-6804
80,1605226743,요리주점,마음,서울 마포구 동교로51길 77-11,4.73,0507-1320-4460
81,1714886994,"카페,디저트",어나더룸,서울 마포구 성미산로29안길 19-4 2층,4.41,0507-1324-1306
82,32799839,국밥,월강부산돼지국밥,서울 마포구 동교로 241-1 월강부산돼지국밥,4.43,02-326-5800
83,1800955905,양식,서양면옥 연남점,서울 마포구 연희로1길 43 1층 101호,4.73,0507-1472-0716
84,36177811,양식,감칠,서울 마포구 동교로46길 27 3층,4.51,02-333-6994
85,1346211149,한식,아뜨뜨,서울 마포구 동교로38길 42-5 1층 아뜨뜨,4.65,0507-1305-4352
86,135080827,양식,수부니흐,서울 마포구 동교로38길 35,4.7,02-335-7472
87,1249593173,일식당,유부,서울 마포구 동교로 277 1층,4.47,02-6401-3100
88,1773796128,일식당,온정,서울 마포구 동교로 262-10 1층 좌측,4.85,0507-1377-7038
89,1226730842,일식당,다이닝 야경,서울 마포구 성미산로 189-6 101호,4.58,0507-1367-7780
90,1432844216,양식,빠레뜨한남 연남점,서울 마포구 동교로 257 1층,4.38,02-6014-4076
91,1994729248,태국음식,SAAP 연남,서울 마포구 성미산로 184 1층,4.54,0507-1302-5609
92,36812293,브런치,플랩잭팬트리 연남점,서울 마포구 성미산로 109 1층,none,02-337-4476
93,1900858333,"다이어트,샐러드",그리너,서울 마포구 성미산로 157 1층 그리너,4.43,070-7799-3430
94,1179975511,일식당,올랑올랑,서울 마포구 동교로46길 25 1.5층 101호,4.33,0507-1475-1770
95,1780460086,와인,단정,서울 마포구 동교로50길 25 1층 단정,4.73,0507-1460-0099
96,1635946183,카페,달세뇨,서울 마포구 연남로7길 24 1.5층,4.91,0507-1466-3017
97,1018077796,"스파게티,파스타전문",비아 톨레도 파스타바,서울 마포구 동교로46길 10 2.5층,none,0507-1384-0986
98,1927432324,"카페,디저트",모투누이,서울 마포구 동교로 251,4.71,010-8965-1586
99,1423635320,요리주점,차차밀로,서울 마포구 동교로38길 33-12 2층 202호,4.93,0507-1432-7083
100,1849652804,피자,랫댓,서울 마포구 동교로 243-4 2층,4.49,010-7697-6360
101,1083276741,"카페,디저트",모어쿠키,서울 마포구 동교로 250 1층,4.8,0507-1447-4910
102,1741866041,아이스크림,피에트라,서울 마포구 성미산로23길 62 1층,4.85,0507-1337-5863
103,1214831336,아시아음식,홈보이서울,서울 마포구 동교로 258-1 2층,4.35,02-6080-4371
104,1033413570,베이커리,호라이즌식스틴,서울 마포구 성미산로29길 46 1층,4.5,02-9053-4034
105,1656733920,요리주점,한란,서울 마포구 동교로38길 27-12 1층,4.92,02-6407-3339
106,1678073738,와인,힠컵,서울 마포구 동교로38안길 7 1층,4.73,010-2020-8231
107,1024805756,와인,PoDo R,서울 마포구 동교로 266-7,4.85,0507-1316-9592
108,1964985703,"카페,디저트",카페스콘,서울 마포구 성미산로 172 2층 카페스콘,4.42,02-323-7076
109,1563749375,브런치,슬로우,"서울 마포구 동교로46길 25 2, 3층 Slow",4.92,0507-1379-0433
110,34079145,브런치,데일리라운드,서울 마포구 동교로38길 27-19,4.59,02-332-7880
111,1066853151,"카페,디저트",HONEST PANCAKES,서울 마포구 동교로38안길 13 1층,4.66,0507-1351-3330
112,18799937,와인,동남방앗간 연남점,서울 마포구 동교로 244-1 홍대입구 3번출구에서 연트럴파크를 따라 직진하다 우측으로 들어오시면 됩니다.,4.38,0507-1452-1229
113,36406285,이자카야,쿠루미,서울 마포구 동교로 242-13 2층,4.5,0507-1401-7315
114,11680030,중식당,향미 연남동점,서울 마포구 성미산로 193,4.2,010-5835-6851
115,1211710717,"카페,디저트",목화씨라운지,서울 마포구 성미산로29길 23,4.35,02-332-5576
116,1221839422,"카페,디저트",연남동그라미,서울 마포구 성미산로32길 10 1층,4.47,010-6837-0350
117,1051445603,"육류,고기요리",연남화로,서울 마포구 성미산로 195 1층 연남화로,4.6,0507-1372-2930
118,1038842069,일식당,스시올리지,서울 마포구 동교로 266-11 2층,4.42,02-3144-2340
119,37769447,"카페,디저트",Deweet,서울 마포구 동교로 242-5,4.58,0507-1440-2037
120,38570861,이자카야,요코쵸,서울 마포구 성미산로 161-15 1층,4.52,02-324-8875
121,1663817109,바(BAR),미드나잇라운지,서울 마포구 성미산로 190-4 2층 202호 미드나잇,4.55,0507-1378-9170
122,1798531670,햄버거,해피버거데이,"서울 마포구 동교로38길 14 지1, 1층",none,0507-1370-9095
123,1464435858,요리주점,이주방,서울 마포구 연희로 33 2층,none,02-336-3618
124,1633756880,"카페,디저트",보통공간,서울 마포구 동교로50길 25 102호,4.58,0507-1326-6761
125,1942029835,중식당,포가,서울 마포구 성미산로 190-4,4.5,none
126,1014442289,카페,커피냅로스터스 연남동,서울 마포구 성미산로27길 70,4.53,02-332-4131
127,1931292312,요리주점,열정타코,서울 마포구 성미산로29길 42 1층,4.76,0507-1386-1365
128,1344661821,양식,잇다프로젝트,서울 마포구 성미산로31길 14 어쩌다집 1층,4.9,0507-1366-2258
129,1367115545,요리주점,이마치,서울 마포구 성미산로29안길 19-7 2층,4.48,070-8805-8557
130,1231745266,요리주점,전주상회,서울 마포구 성미산로 195 106호,4.44,0507-1397-9777
131,1083112932,"카페,디저트",게슈탈트 커피,서울 마포구 동교로 260 2층 전체,4.44,010-4745-1564
132,1181344283,"카페,디저트",에플린크,서울 마포구 성미산로 190-31 2층,4.45,0507-1397-0403
133,13519428,일식당,로야토야,서울 마포구 월드컵북로6길 57 민호빌딩 1층 로야토야,4.51,02-3144-0911
134,1676055698,일본식라면,566라멘,서울 마포구 연남로3길 33,4.32,0507-1358-6958
135,1020760108,베이커리,쿄베이커리 연남점,서울 마포구 성미산로26길 27,4.59,02-797-5058
136,344591978,일식당,히메지,서울 마포구 성미산로 200,4.47,02-334-9245
137,1886063841,"카페,디저트",그림카페,서울 마포구 성미산로 161-10 그림카페,4.37,010-2612-8103
138,37430272,베트남음식,리틀파파포 연남점,서울 마포구 동교로38안길 5,4.41,0507-1423-5678
139,1913882422,차,필로앤소피아,서울 마포구 동교로45길 15 제이슨카운티 102호,none,010-3668-0999
140,1486816049,바(BAR),연남마실,서울 마포구 동교로51길 129-2 연남마실,4.63,070-7527-6590
141,37185885,샌드위치,탬파,서울 마포구 동교로38길 12,none,070-8156-0930
142,1498252663,"카페,디저트",에브리데이해피벌스데이,서울 마포구 동교로46길 18-3 1층 에브리데이해피벌스데이,4.79,0507-1367-3021
143,1963252617,와인,물레방아 와인바,서울 마포구 성미산로 161-10 물레방아,4.58,0507-1320-3890
144,1481174484,양식,여덟,서울 마포구 동교로38길 22,4.58,02-332-2944
145,1106273286,"카페,디저트",네시사분,서울 마포구 성미산로 190-8,4.59,02-6405-3877
146,1655304233,"카페,디저트",렌테,서울 마포구 동교로41길 31 1층 렌테,4.82,0507-1326-2416
147,1312139553,브런치,풀스트릿,서울 마포구 동교로51안길 16 풀스트릿,4.46,0507-1336-3563
148,1521760712,카페,콩카페 연남점,서울 마포구 성미산로 161-14,4.46,070-4131-0333
149,1719104301,와인,연남5701,서울 마포구 동교로23길 64 지하,4.77,0507-1379-8161
150,1753210391,"전통,민속주점",더다믐,서울 마포구 동교로38길 30 2층,4.83,0507-1358-7971
151,1329385225,일식당,심원,서울 마포구 성미산로29안길 19-7 1층,4.45,070-4111-8557
152,37002558,와인,와인바 별채,서울 마포구 동교로 262-3,4.6,070-7645-7891
153,1033432893,피자,백스트리트피자,서울 마포구 동교로 245 4층,4.5,0507-1324-5964
154,1788000023,카페,미드나잇 플레져,서울 마포구 성미산로29안길 17,4.78,0507-1418-9492
155,1895036093,한식,수을관,서울 마포구 동교로38길 19 2.5층,5,0507-1375-0207
156,1966060747,베이커리,카페꼼마 연남점,서울 마포구 성미산로29길 17-8,4.45,02-332-4436
157,11632310,감자탕,송가네감자탕본점,서울 마포구 동교로 245,4.21,0507-1341-6557
158,774846660,"카페,디저트",카페하이웨스트 연남점,서울 마포구 성미산로 167-9,4.28,none
159,1304934400,양식,해브,서울 마포구 연희로1길 55 1층,4.78,0507-1362-9999
160,1929139340,케이크전문,정항우케익 서울연남점,서울 마포구 동교로29길 48 1층 정항우케익 연남점,4.46,0507-1380-1301
161,31392136,퓨전음식,윤씨그릴방,서울 마포구 성미산로 184 1층 윤씨그릴방,4.43,0507-1430-2288
162,501845617,돈가스,독립카츠,서울 마포구 연남로 19,4.09,02-333-1574
163,1810051671,중식당,월량관,서울 마포구 동교로46길 10 1층,4.47,02-322-1830
164,1414485182,양꼬치,미미램양꼬치,"서울 마포구 성미산로 196 1층, 2층",4.2,02-6405-7666
165,20593600,카페,연남살롱,서울 마포구 성미산로 122-1,4.39,02-332-3471
166,1601052613,"카페,디저트",메리트리,서울 마포구 성미산로29안길 17 2층,4.47,02-6406-3152
167,1323998281,아시아음식,릴린,서울 마포구 동교로34길 17,4.53,0507-1410-6036
168,1265007422,"카페,디저트",미라보양과자점,서울 마포구 성미산로29길 35-6 1층,4.45,0507-1311-4037
169,34308583,"카페,디저트",유니드마이요거트,서울 마포구 성미산로29길 44 유니드마이요거트,4.46,02-3144-4970
170,37085959,아시아음식,잘란연남,서울 마포구 성미산로28길 41 1층 잘란연남,4.82,02-6369-0108
171,36667236,"맥주,호프",장농속,서울 마포구 동교로46길 22,4.42,070-4065-6212
172,1024805756,와인,PoDo R,서울 마포구 동교로 266-7,4.85,0507-1316-9592
173,1744506906,일식당,수상한키친,서울 마포구 성미산로 190-31 1층 수상한 키친,4.77,0507-1471-0063
174,1161055545,"카페,디저트",Cafe flow,서울 마포구 연남로3길 40,4.72,0507-1321-3737
175,1073051359,"전통,민속주점",장끼전,서울 마포구 성미산로 190-33 B1,4.62,010-2436-1633
176,1113972362,베트남음식,옥자,서울 마포구 성미산로29길 40-15 1층,4.9,0507-1465-2254
177,1771873244,카페,오랑지,서울 마포구 동교로38길 13,4.62,none
178,11824418,"장어,먹장어요리",풍천장어연남점,서울 마포구 동교로27길 39,4.52,0507-1351-8361
179,1076533098,요리주점,쏘슐랭,서울 마포구 동교로46길 9 상가1층,4.72,02-6052-8483
180,1159020281,베이커리,소금집 파이샵 연남,서울 마포구 성미산로29안길 18 1층,4.62,02-3144-2617
181,519680842,"초밥,롤",스시노백쉐프 홍대연남,서울 마포구 동교로 242-4 송스26,4.49,0507-1314-5802
182,1191441242,퓨전음식,애월연어 연남점,서울 마포구 동교로 262-11 1층,4.89,0507-1418-2621
183,37345638,"스파게티,파스타전문",이관우파스타,서울 마포구 동교로46길 29 2층,4.51,0507-1328-8646
184,1076895904,오므라이스,오물오물,서울 마포구 동교로 240 B1,4.42,0507-1391-3326
185,1733564552,양식,연남동질리,서울 마포구 동교로38길 23 지층 우측,4.67,02-6949-5651
186,1231534281,분식,우리할매떡볶이 연남점,서울 마포구 동교로 227-5,4.55,02-335-3356
187,1587333262,바(BAR),디벨롭연남,서울 마포구 동교로38안길 24 1층,4.86,0507-1485-4848
188,1326436574,"카페,디저트",케익다방 연남점,서울 마포구 동교로51안길 13 1층,4.86,0507-1460-0615
189,1567157005,"카페,디저트",맥코이,서울 마포구 성미산로 147,4.65,0507-1477-2211
190,1467566565,일본식라면,거북이의 꿈,서울 마포구 성미산로 190-31 지1층,4.63,0507-1368-2633
191,1953633353,와인,팜팜발리,서울 마포구 성미산로 185 2층 팜팜발리,4.95,0507-1369-6574
192,1528111556,차,코코시에나 티오마카세,서울 마포구 동교로38길 28 3층,4.81,0507-1332-1314
193,1225027833,일식당,우와 연남점,서울 마포구 성미산로 161-11 2층,4.54,0507-1372-6559
194,1816828256,브런치,마나올라나,서울 마포구 성미산로 153-16 1층,4.53,010-7262-1532
195,1145422819,"카페,디저트",올프로틴,서울 마포구 동교로38길 33-10 2층 올프로틴,4.9,070-4140-3551
196,33920482,"곰탕,설렁탕",봉쥬르밥상,서울 마포구 성미산로26길 37 지층 101호,4.52,02-337-9850
197,1173198438,이탈리아음식,알척,서울 마포구 성미산로26길 43,4.57,0507-1439-2203
198,1123360042,바(BAR),192 29,서울 마포구 연남동 244-1 1층,4.82,02-6954-1929
199,38520410,"스파게티,파스타전문",퍼밀,서울 마포구 동교로46길 26,4.19,02-336-0305
200,1753210391,"전통,민속주점",더다믐,서울 마포구 동교로38길 30 2층,4.83,0507-1358-7971
201,1329385225,일식당,심원,서울 마포구 성미산로29안길 19-7 1층,4.45,070-4111-8557
202,1803480676,"육류,고기요리",명인갈비,서울 마포구 연남로 85 1층,none,0507-1408-8301
203,1091577437,"카페,디저트",롱브르,서울 마포구 동교로 282 2층,4.55,0507-1340-0185
204,1922159413,이탈리아음식,에트나퓨,서울 마포구 동교로38안길 3 2층,4.41,02-336-0517
205,1086377447,"카페,디저트",대충유원지,서울 마포구 월드컵북로6길 37,4.36,070-4799-5640
206,1020389622,"카페,디저트",브라운하우스,서울 마포구 동교로50길 25 2층,4.62,070-4177-3333
207,1560079811,"카페,디저트",위아소울메이트,"서울 마포구 성미산로 190-11 , 2층 위아소울메이트",4.51,0507-1307-6470
208,1255182216,돈가스,흑심돈카츠,서울 마포구 동교로 262-10 2층,4.51,0507-1328-1487
209,36399494,"카페,디저트",폴리스팬케이크,서울 마포구 동교로38길 30 2층 202호,4.51,02-323-7659
210,1405745531,"카페,디저트",어반비치연남,서울 마포구 동교로 245 3층,4.6,0507-1377-1374
211,35689421,이자카야,단단,서울 마포구 동교로 266-5,4.44,070-8824-2298
212,814482112,이탈리아음식,윤성용레스토랑,서울 마포구 연남로1길 22 수림빌딩 1층,4.64,0507-1429-1994
213,1903137270,와인,로제드미네,서울 마포구 성미산로 190-11 3층,4.66,010-9505-8394
214,1005541090,"카페,디저트",띠옷,서울 마포구 동교로41길 4 1층 띠옷,4.53,0507-1337-1214
215,38734192,바(BAR),봄희,서울 마포구 성미산로23안길 21,4.57,070-4192-6764
216,1997718816,브런치,온순간,"서울 마포구 성미산로16길 3-3 1층, 2층",4.86,02-325-0307
217,1976356437,"카페,디저트",crimsoncok,서울 마포구 동교로38길 27 2f,4.49,070-8887-0702
218,773112933,베이커리,빵어니스타 연남점,서울 마포구 성미산로 153-13 2층,4.39,02-336-7768
219,1377545270,"카페,디저트",턴다운서비스,서울 마포구 동교로50길 7 반지층,4.79,010-2468-8605
220,1251622730,바(BAR),힉스,서울 마포구 동교로32길 7 2층 Higgs,4.88,0507-1448-1996
221,21848683,이자카야,옥타,서울 마포구 성미산로26길 42 샹글리라,4.38,02-325-8056
222,1024805756,와인,PoDo R,서울 마포구 동교로 266-7,4.85,0507-1316-9592
223,1744506906,일식당,수상한키친,서울 마포구 성미산로 190-31 1층 수상한 키친,4.77,0507-1471-0063
224,37408827,바(BAR),더티핑크,서울 마포구 동교로 254 2층 더티핑크,4.37,010-7220-3072
225,1304764553,요리주점,모모키친,서울 마포구 동교로34길 3,4.33,010-8014-7977
226,1562746544,"카페,디저트",연남동홈,서울 마포구 성미산로26길 14 1층,4.69,0507-1470-5586
227,1521995173,바(BAR),유니르,서울 마포구 동교로 256-10,4.67,010-9716-1234
228,1897802202,한식,소주방,서울 마포구 동교로 266-12 1층,4.52,02-336-0896
229,1267633713,일본식라면,하나라멘,서울 마포구 동교로38길 27-4 1층,4.68,0507-1350-8906
230,36384258,이탈리아음식,폰테벨라,서울 마포구 성미산로 194-4,4.39,0507-1410-1014
231,1120900262,"카페,디저트",코발트무드,서울 마포구 동교로38길 42,4.46,0507-1303-5761
232,1653955236,양식,비스트로가마,서울 마포구 동교로38안길 10 1층,4.9,02-336-0963
233,1355490441,양식,Jamie90,서울 마포구 동교로38길 33-12 1층,4.84,0507-1337-0471
234,1295681787,"카페,디저트",휘겔리후스,서울 마포구 성미산로 127 2층 휘겔리후스,none,0507-1376-4794
235,1193638888,"곱창,막창,양",숲길곱창 본점,서울 마포구 동교로 256,4.29,0507-1449-0788
236,34714133,"카페,디저트",실론살롱,서울 마포구 성미산로 198 동진시장 1층,4.38,0507-1347-3310
237,1365045854,일식당,사케바 단단,서울 마포구 동교로 266-8 지상1층,4.85,0507-1303-2299
238,572367804,베이커리,베란다컵케익,서울 마포구 동교로38길 27-14,4.38,02-6498-9939
239,1748346058,요리주점,이와나시,서울 마포구 성미산로 190-8 2층 이와나시,4.64,02-336-3445
240,38002599,요리주점,느린마을양조장 연남점,서울 마포구 동교로 242-5,4.32,02-322-7706
241,1320658106,요리주점,시실리,서울 마포구 성미산로 198,none,0507-1309-8117
242,123323584,양갈비,라무진 연남점,서울 마포구 동교로36길 3,4.43,02-325-6999
243,1075946117,일식당,키햐아 연남점,서울 마포구 동교로38길 35 3층,4.51,010-4856-4048
244,1201517666,아시아음식,리리마카오,"서울 마포구 동교로 227-1 1층,2층",4.48,02-334-1575
245,1096273146,스페인음식,가스트로스페인,서울 마포구 동교로38안길 18,4.48,010-9771-1519
246,1124366262,이자카야,쿠시파파,서울 마포구 동교로 256-4 지층 쿠시파파,4.61,0507-1323-3889
247,1630030343,이자카야,아카사니,서울 마포구 동교로 278 1층,4.85,0507-1488-5060
248,1113794499,"카페,디저트",러프글로스,서울 마포구 동교로51길 87 1층,4.77,0507-1337-7508
249,1630360144,"육류,고기요리",풀뜯는돼지,서울 마포구 동교로32길 7 1층 풀뜯는돼지,4.79,0507-1343-1690
250,1753210391,"전통,민속주점",더다믐,서울 마포구 동교로38길 30 2층,4.83,0507-1358-7971
251,1329385225,일식당,심원,서울 마포구 성미산로29안길 19-7 1층,4.45,070-4111-8557
252,1803480676,"육류,고기요리",명인갈비,서울 마포구 연남로 85 1층,none,0507-1408-8301
253,1091577437,"카페,디저트",롱브르,서울 마포구 동교로 282 2층,4.55,0507-1340-0185
254,1922159413,이탈리아음식,에트나퓨,서울 마포구 동교로38안길 3 2층,4.41,02-336-0517
255,1086377447,"카페,디저트",대충유원지,서울 마포구 월드컵북로6길 37,4.36,070-4799-5640
256,1020389622,"카페,디저트",브라운하우스,서울 마포구 동교로50길 25 2층,4.62,070-4177-3333
257,1560079811,"카페,디저트",위아소울메이트,"서울 마포구 성미산로 190-11 , 2층 위아소울메이트",4.51,0507-1307-6470
258,1255182216,돈가스,흑심돈카츠,서울 마포구 동교로 262-10 2층,4.51,0507-1328-1487
259,36399494,"카페,디저트",폴리스팬케이크,서울 마포구 동교로38길 30 2층 202호,4.51,02-323-7659
260,1405745531,"카페,디저트",어반비치연남,서울 마포구 동교로 245 3층,4.6,0507-1377-1374
261,35689421,이자카야,단단,서울 마포구 동교로 266-5,4.44,070-8824-2298
262,814482112,이탈리아음식,윤성용레스토랑,서울 마포구 연남로1길 22 수림빌딩 1층,4.64,0507-1429-1994
263,1903137270,와인,로제드미네,서울 마포구 성미산로 190-11 3층,4.66,010-9505-8394
264,1005541090,"카페,디저트",띠옷,서울 마포구 동교로41길 4 1층 띠옷,4.53,0507-1337-1214
265,38734192,바(BAR),봄희,서울 마포구 성미산로23안길 21,4.57,070-4192-6764
266,1997718816,브런치,온순간,"서울 마포구 성미산로16길 3-3 1층, 2층",4.86,02-325-0307
267,1976356437,"카페,디저트",crimsoncok,서울 마포구 동교로38길 27 2f,4.49,070-8887-0702
268,773112933,베이커리,빵어니스타 연남점,서울 마포구 성미산로 153-13 2층,4.39,02-336-7768
269,1377545270,"카페,디저트",턴다운서비스,서울 마포구 동교로50길 7 반지층,4.79,010-2468-8605
270,1251622730,바(BAR),힉스,서울 마포구 동교로32길 7 2층 Higgs,4.88,0507-1448-1996
271,21848683,이자카야,옥타,서울 마포구 성미산로26길 42 샹글리라,4.38,02-325-8056
